station_code,stop_name,weather_time_utc,temperature_2m,precipitation,wind_speed_10m
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T13:00,14.0,1.3,4.6
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T14:00,13.4,1.0,7.5
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T15:00,12.7,2.4,7.2
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T16:00,12.4,3.1,5.2
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T17:00,12.1,2.1,8.9
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T18:00,11.6,1.5,8.8
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T19:00,11.9,0.4,5.9
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T20:00,11.7,0.3,7.7
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T21:00,11.0,0.0,3.8
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T22:00,10.7,0.1,2.3
LEP,Villeparisis - Mitry-le-Neuf,2025-11-15T23:00,9.9,0.0,5.6
LES,Le Plessis Chenet,2025-11-15T00:00,12.8,0.2,12.8
LES,Le Plessis Chenet,2025-11-15T01:00,12.6,0.1,11.0
LES,Le Plessis Chenet,2025-11-15T02:00,12.3,0.0,9.7
LES,Le Plessis Chenet,2025-11-15T03:00,12.2,0.0,9.0
LES,Le Plessis Chenet,2025-11-15T04:00,11.7,0.0,2.7
LES,Le Plessis Chenet,2025-11-15T05:00,10.8,0.0,6.5
LES,Le Plessis Chenet,2025-11-15T06:00,11.0,0.0,5.4
LES,Le Plessis Chenet,2025-11-15T07:00,10.5,0.0,5.6
LES,Le Plessis Chenet,2025-11-15T08:00,11.2,0.0,7.6
LES,Le Plessis Chenet,2025-11-15T09:00,12.2,0.1,5.9
LES,Le Plessis Chenet,2025-11-15T10:00,13.3,0.0,5.0
LES,Le Plessis Chenet,2025-11-15T11:00,13.9,0.0,5.0
LES,Le Plessis Chenet,2025-11-15T12:00,12.5,0.5,5.3
LES,Le Plessis Chenet,2025-11-15T13:00,12.6,1.7,7.4
LES,Le Plessis Chenet,2025-11-15T14:00,12.4,2.8,7.6
LES,Le Plessis Chenet,2025-11-15T15:00,12.2,1.6,9.6
LES,Le Plessis Chenet,2025-11-15T16:00,12.0,0.5,8.3
LES,Le Plessis Chenet,2025-11-15T17:00,11.5,0.1,6.7
LES,Le Plessis Chenet,2025-11-15T18:00,11.5,0.0,6.5
LES,Le Plessis Chenet,2025-11-15T19:00,11.0,0.0,3.5
LES,Le Plessis Chenet,2025-11-15T20:00,10.3,0.0,2.1
LES,Le Plessis Chenet,2025-11-15T21:00,9.6,0.0,4.8
LES,Le Plessis Chenet,2025-11-15T22:00,8.8,0.0,6.3
LES,Le Plessis Chenet,2025-11-15T23:00,8.5,0.0,5.2
LEV,Chaville - Vélizy,2025-11-15T00:00,12.8,0.0,10.1
LEV,Chaville - Vélizy,2025-11-15T01:00,12.3,4.6,5.6
LEV,Chaville - Vélizy,2025-11-15T02:00,12.2,3.5,4.3
LEV,Chaville - Vélizy,2025-11-15T03:00,11.9,1.0,7.7
LEV,Chaville - Vélizy,2025-11-15T04:00,11.6,5.2,7.2
LEV,Chaville - Vélizy,2025-11-15T05:00,11.1,0.0,4.6
LEV,Chaville - Vélizy,2025-11-15T06:00,10.8,0.0,7.3
LEV,Chaville - Vélizy,2025-11-15T07:00,10.6,0.0,7.6
LEV,Chaville - Vélizy,2025-11-15T08:00,11.2,0.0,9.5
LEV,Chaville - Vélizy,2025-11-15T09:00,12.3,0.0,8.1
LEV,Chaville - Vélizy,2025-11-15T10:00,13.0,0.0,5.2
LEV,Chaville - Vélizy,2025-11-15T11:00,13.5,0.0,4.5
LEV,Chaville - Vélizy,2025-11-15T12:00,12.4,0.9,3.7
LEV,Chaville - Vélizy,2025-11-15T13:00,12.4,1.4,5.9
LEV,Chaville - Vélizy,2025-11-15T14:00,12.4,1.6,6.0
LEV,Chaville - Vélizy,2025-11-15T15:00,12.1,1.6,6.7
LEV,Chaville - Vélizy,2025-11-15T16:00,11.8,1.3,7.8
LEV,Chaville - Vélizy,2025-11-15T17:00,11.6,1.0,6.9
LEV,Chaville - Vélizy,2025-11-15T18:00,11.7,0.9,6.9
LEV,Chaville - Vélizy,2025-11-15T19:00,11.5,0.3,7.7
LEV,Chaville - Vélizy,2025-11-15T20:00,10.8,0.2,4.2
LEV,Chaville - Vélizy,2025-11-15T21:00,9.9,0.1,3.5
LEV,Chaville - Vélizy,2025-11-15T22:00,9.3,0.0,5.1
LEV,Chaville - Vélizy,2025-11-15T23:00,9.1,0.0,5.9
LIC,Porte de Clichy,2025-11-15T00:00,13.4,0.0,10.1
LIC,Porte de Clichy,2025-11-15T01:00,12.5,8.0,6.7
LIC,Porte de Clichy,2025-11-15T02:00,12.8,4.4,6.1
LIC,Porte de Clichy,2025-11-15T03:00,12.2,1.8,9.7
LIC,Porte de Clichy,2025-11-15T04:00,11.9,0.1,7.3
LIC,Porte de Clichy,2025-11-15T05:00,11.1,0.0,3.9
LIC,Porte de Clichy,2025-11-15T06:00,11.0,0.0,6.5
LIC,Porte de Clichy,2025-11-15T07:00,11.1,0.0,6.0
LIC,Porte de Clichy,2025-11-15T08:00,11.4,0.0,7.1
LIC,Porte de Clichy,2025-11-15T09:00,12.5,0.0,6.9
LIC,Porte de Clichy,2025-11-15T10:00,13.3,0.0,5.4
LIC,Porte de Clichy,2025-11-15T11:00,13.9,0.0,5.0
LIC,Porte de Clichy,2025-11-15T12:00,13.2,0.1,2.3
LIC,Porte de Clichy,2025-11-15T13:00,13.4,1.5,5.2
LIC,Porte de Clichy,2025-11-15T14:00,13.1,1.2,5.3
LIC,Porte de Clichy,2025-11-15T15:00,12.7,2.3,6.1
LIC,Porte de Clichy,2025-11-15T16:00,12.4,1.9,5.5
LIC,Porte de Clichy,2025-11-15T17:00,12.2,1.3,8.1
LIC,Porte de Clichy,2025-11-15T18:00,12.1,0.9,7.3
LIC,Porte de Clichy,2025-11-15T19:00,12.1,0.4,9.4
LIC,Porte de Clichy,2025-11-15T20:00,11.5,0.2,5.4
LIC,Porte de Clichy,2025-11-15T21:00,10.7,0.6,1.8
LIC,Porte de Clichy,2025-11-15T22:00,10.5,0.0,5.4
LIC,Porte de Clichy,2025-11-15T23:00,9.9,0.0,7.2
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T00:00,12.8,0.1,14.1
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T01:00,12.6,0.6,9.0
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T02:00,12.3,3.7,2.3
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T03:00,12.0,1.5,8.4
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T04:00,12.0,0.2,9.8
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T05:00,11.5,0.1,5.6
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T06:00,11.7,0.0,7.9
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T07:00,11.5,0.0,7.5
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T08:00,11.9,0.0,9.0
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T09:00,12.8,0.0,7.9
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T10:00,13.7,0.0,5.0
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T11:00,14.1,0.0,6.6
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T12:00,13.5,0.3,4.4
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T13:00,13.4,1.2,5.6
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T14:00,12.7,1.2,9.2
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T15:00,12.3,2.9,6.7
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T16:00,12.1,2.6,6.9
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T17:00,11.8,1.3,9.2
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T18:00,11.7,0.4,8.5
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T19:00,11.6,0.6,7.6
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T20:00,11.2,0.1,3.7
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T21:00,10.4,0.0,4.6
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T22:00,10.0,0.0,6.1
LIE,Villiers-sur-Marne - Le Plessis-Trévise,2025-11-15T23:00,9.3,0.0,6.2
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T00:00,13.3,0.1,12.3
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T01:00,12.8,1.6,9.6
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T02:00,12.5,0.2,8.4
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T03:00,12.2,0.1,7.8
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T04:00,12.0,0.1,5.7
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T05:00,11.4,0.0,3.7
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T06:00,11.0,0.0,7.0
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T07:00,10.9,0.0,4.6
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T08:00,11.3,0.0,7.0
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T09:00,12.4,0.0,6.9
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T10:00,13.2,0.0,4.6
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T11:00,14.0,0.0,7.1
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T12:00,13.6,0.0,4.1
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T13:00,13.7,0.9,3.6
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T14:00,13.0,0.6,7.7
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T15:00,12.6,1.2,6.2
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T16:00,12.3,2.4,5.4
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T17:00,12.0,2.1,9.1
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T18:00,11.6,1.5,8.6
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T19:00,12.0,0.3,6.8
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T20:00,11.5,0.4,6.7
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T21:00,10.7,0.2,3.7
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T22:00,10.6,0.1,2.4
LLI,Villiers-le-Bel - Gonesse - Arnouville,2025-11-15T23:00,9.9,0.0,6.2
LOG,Lognes,2025-11-15T00:00,12.7,0.1,14.1
LOG,Lognes,2025-11-15T01:00,12.5,0.6,9.0
LOG,Lognes,2025-11-15T02:00,12.3,3.7,2.3
LOG,Lognes,2025-11-15T03:00,11.9,1.5,8.4
LOG,Lognes,2025-11-15T04:00,12.0,0.2,9.8
LOG,Lognes,2025-11-15T05:00,11.4,0.1,5.6
LOG,Lognes,2025-11-15T06:00,11.7,0.0,7.9
LOG,Lognes,2025-11-15T07:00,11.5,0.0,7.5
LOG,Lognes,2025-11-15T08:00,11.8,0.0,9.0
LOG,Lognes,2025-11-15T09:00,12.7,0.0,7.9
LOG,Lognes,2025-11-15T10:00,13.6,0.0,5.0
LOG,Lognes,2025-11-15T11:00,14.1,0.0,6.6
LOG,Lognes,2025-11-15T12:00,13.4,0.3,4.4
LOG,Lognes,2025-11-15T13:00,13.4,1.2,5.6
LOG,Lognes,2025-11-15T14:00,12.7,1.2,9.2
LOG,Lognes,2025-11-15T15:00,12.3,2.9,6.7
LOG,Lognes,2025-11-15T16:00,12.0,2.6,6.9
LOG,Lognes,2025-11-15T17:00,11.8,1.3,9.2
LOG,Lognes,2025-11-15T18:00,11.6,0.4,8.5
LOG,Lognes,2025-11-15T19:00,11.6,0.6,7.6
LOG,Lognes,2025-11-15T20:00,11.1,0.1,3.7
LOG,Lognes,2025-11-15T21:00,10.4,0.0,4.6
LOG,Lognes,2025-11-15T22:00,10.0,0.0,6.1
LOG,Lognes,2025-11-15T23:00,9.3,0.0,6.2
LOU,Louvres,2025-11-15T00:00,13.0,0.1,12.6
LOU,Louvres,2025-11-15T01:00,12.8,0.4,13.3
LOU,Louvres,2025-11-15T02:00,12.4,0.4,7.4
LOU,Louvres,2025-11-15T03:00,11.8,0.1,6.8
LOU,Louvres,2025-11-15T04:00,11.7,0.1,6.4
LOU,Louvres,2025-11-15T05:00,11.4,0.0,4.1
LOU,Louvres,2025-11-15T06:00,10.9,0.0,6.2
LOU,Louvres,2025-11-15T07:00,10.5,0.0,5.0
LOU,Louvres,2025-11-15T08:00,11.1,0.0,6.9
LOU,Louvres,2025-11-15T09:00,12.3,0.0,7.2
LOU,Louvres,2025-11-15T10:00,13.0,0.0,5.9
LOU,Louvres,2025-11-15T11:00,14.1,0.0,7.8
LOU,Louvres,2025-11-15T12:00,13.8,0.0,5.9
LOU,Louvres,2025-11-15T13:00,13.6,0.3,3.6
LOU,Louvres,2025-11-15T14:00,12.9,0.5,7.5
LOU,Louvres,2025-11-15T15:00,12.3,1.0,6.9
LOU,Louvres,2025-11-15T16:00,12.1,1.9,5.7
LOU,Louvres,2025-11-15T17:00,11.8,2.1,8.4
LOU,Louvres,2025-11-15T18:00,11.2,2.2,8.8
LOU,Louvres,2025-11-15T19:00,11.8,0.3,5.3
LOU,Louvres,2025-11-15T20:00,11.5,0.4,8.0
LOU,Louvres,2025-11-15T21:00,10.7,0.1,5.0
LOU,Louvres,2025-11-15T22:00,10.5,0.2,2.2
LOU,Louvres,2025-11-15T23:00,9.7,0.0,6.4
LOZ,Lozère,2025-11-15T00:00,12.7,0.2,10.8
LOZ,Lozère,2025-11-15T01:00,12.1,0.1,7.2
LOZ,Lozère,2025-11-15T02:00,11.6,0.2,4.9
LOZ,Lozère,2025-11-15T03:00,11.8,7.2,3.4
LOZ,Lozère,2025-11-15T04:00,11.7,0.6,6.0
LOZ,Lozère,2025-11-15T05:00,10.7,0.0,4.4
LOZ,Lozère,2025-11-15T06:00,10.9,0.0,6.1
LOZ,Lozère,2025-11-15T07:00,10.7,0.0,6.1
LOZ,Lozère,2025-11-15T08:00,11.1,0.0,7.6
LOZ,Lozère,2025-11-15T09:00,11.9,0.0,7.0
LOZ,Lozère,2025-11-15T10:00,12.9,0.0,5.7
LOZ,Lozère,2025-11-15T11:00,13.3,0.0,4.6
LOZ,Lozère,2025-11-15T12:00,12.3,0.7,3.2
LOZ,Lozère,2025-11-15T13:00,12.5,1.1,5.2
LOZ,Lozère,2025-11-15T14:00,12.1,2.6,7.0
LOZ,Lozère,2025-11-15T15:00,12.1,2.2,5.7
LOZ,Lozère,2025-11-15T16:00,11.8,1.1,8.5
LOZ,Lozère,2025-11-15T17:00,11.5,0.4,5.1
LOZ,Lozère,2025-11-15T18:00,11.5,0.2,7.3
LOZ,Lozère,2025-11-15T19:00,11.2,0.2,2.2
LOZ,Lozère,2025-11-15T20:00,10.3,0.0,4.0
LOZ,Lozère,2025-11-15T21:00,9.7,0.0,4.8
LOZ,Lozère,2025-11-15T22:00,8.9,0.0,5.1
LOZ,Lozère,2025-11-15T23:00,8.4,0.0,3.6
LUX,Luxembourg,2025-11-15T00:00,13.2,0.1,10.5
LUX,Luxembourg,2025-11-15T01:00,12.4,4.8,5.2
LUX,Luxembourg,2025-11-15T02:00,12.5,4.4,2.8
LUX,Luxembourg,2025-11-15T03:00,12.1,5.1,8.7
LUX,Luxembourg,2025-11-15T04:00,11.8,0.0,8.2
LUX,Luxembourg,2025-11-15T05:00,10.8,0.0,3.7
LUX,Luxembourg,2025-11-15T06:00,10.9,0.0,5.2
LUX,Luxembourg,2025-11-15T07:00,11.0,0.0,6.6
LUX,Luxembourg,2025-11-15T08:00,11.5,0.0,8.3
LUX,Luxembourg,2025-11-15T09:00,12.4,0.0,7.1
LUX,Luxembourg,2025-11-15T10:00,13.2,0.0,5.0
LUX,Luxembourg,2025-11-15T11:00,13.7,0.0,4.8
LUX,Luxembourg,2025-11-15T12:00,13.0,0.6,2.1
LUX,Luxembourg,2025-11-15T13:00,13.0,0.6,5.7
LUX,Luxembourg,2025-11-15T14:00,12.8,1.9,6.7
LUX,Luxembourg,2025-11-15T15:00,12.5,3.3,6.2
LUX,Luxembourg,2025-11-15T16:00,12.2,1.3,6.6
LUX,Luxembourg,2025-11-15T17:00,12.0,1.1,6.6
LUX,Luxembourg,2025-11-15T18:00,12.0,0.5,6.1
LUX,Luxembourg,2025-11-15T19:00,11.7,0.4,7.3
LUX,Luxembourg,2025-11-15T20:00,11.1,0.1,4.5
LUX,Luxembourg,2025-11-15T21:00,10.4,0.0,2.3
LUX,Luxembourg,2025-11-15T22:00,10.1,0.0,5.0
LUX,Luxembourg,2025-11-15T23:00,9.5,0.0,5.3
LYO,Gare de Lyon,2025-11-15T00:00,13.3,0.1,12.1
LYO,Gare de Lyon,2025-11-15T01:00,12.6,3.1,4.8
LYO,Gare de Lyon,2025-11-15T02:00,12.6,10.5,3.6
LYO,Gare de Lyon,2025-11-15T03:00,12.1,3.2,7.5
LYO,Gare de Lyon,2025-11-15T04:00,12.0,0.6,9.8
LYO,Gare de Lyon,2025-11-15T05:00,10.8,0.0,4.0
LYO,Gare de Lyon,2025-11-15T06:00,11.4,0.0,6.9
LYO,Gare de Lyon,2025-11-15T07:00,11.3,0.0,6.0
LYO,Gare de Lyon,2025-11-15T08:00,11.8,0.0,8.0
LYO,Gare de Lyon,2025-11-15T09:00,12.7,0.0,7.0
LYO,Gare de Lyon,2025-11-15T10:00,13.4,0.0,4.7
LYO,Gare de Lyon,2025-11-15T11:00,14.0,0.0,5.7
LYO,Gare de Lyon,2025-11-15T12:00,13.4,0.0,2.9
LYO,Gare de Lyon,2025-11-15T13:00,13.3,0.6,5.8
LYO,Gare de Lyon,2025-11-15T14:00,12.9,0.9,9.0
LYO,Gare de Lyon,2025-11-15T15:00,12.5,2.9,6.2
LYO,Gare de Lyon,2025-11-15T16:00,12.3,2.4,6.1
LYO,Gare de Lyon,2025-11-15T17:00,12.1,1.2,7.5
LYO,Gare de Lyon,2025-11-15T18:00,11.9,0.4,6.5
LYO,Gare de Lyon,2025-11-15T19:00,11.6,0.5,7.2
LYO,Gare de Lyon,2025-11-15T20:00,11.1,0.1,4.3
LYO,Gare de Lyon,2025-11-15T21:00,10.1,0.0,2.7
LYO,Gare de Lyon,2025-11-15T22:00,10.2,0.0,5.1
LYO,Gare de Lyon,2025-11-15T23:00,9.4,0.0,4.8
MAG,Magenta,2025-11-15T00:00,13.2,0.0,10.1
MAG,Magenta,2025-11-15T01:00,12.3,8.0,6.7
MAG,Magenta,2025-11-15T02:00,12.6,4.4,6.1
MAG,Magenta,2025-11-15T03:00,12.0,1.8,9.7
MAG,Magenta,2025-11-15T04:00,11.7,0.1,7.3
MAG,Magenta,2025-11-15T05:00,10.9,0.0,3.9
MAG,Magenta,2025-11-15T06:00,10.8,0.0,6.5
MAG,Magenta,2025-11-15T07:00,10.9,0.0,6.0
MAG,Magenta,2025-11-15T08:00,11.2,0.0,7.1
MAG,Magenta,2025-11-15T09:00,12.3,0.0,6.9
MAG,Magenta,2025-11-15T10:00,13.1,0.0,5.4
MAG,Magenta,2025-11-15T11:00,13.7,0.0,5.0
MAG,Magenta,2025-11-15T12:00,13.0,0.1,2.3
MAG,Magenta,2025-11-15T13:00,13.2,1.5,5.2
MAG,Magenta,2025-11-15T14:00,12.9,1.2,5.3
MAG,Magenta,2025-11-15T15:00,12.5,2.3,6.1
MAG,Magenta,2025-11-15T16:00,12.2,1.9,5.5
MAG,Magenta,2025-11-15T17:00,12.0,1.3,8.1
MAG,Magenta,2025-11-15T18:00,11.9,0.9,7.3
MAG,Magenta,2025-11-15T19:00,11.9,0.4,9.4
MAG,Magenta,2025-11-15T20:00,11.3,0.2,5.4
MAG,Magenta,2025-11-15T21:00,10.5,0.6,1.8
MAG,Magenta,2025-11-15T22:00,10.3,0.0,5.4
MAG,Magenta,2025-11-15T23:00,9.7,0.0,7.2
MAI,Maisons-Alfort - Alfortville,2025-11-15T00:00,13.4,0.1,12.1
MAI,Maisons-Alfort - Alfortville,2025-11-15T01:00,12.7,3.1,4.8
MAI,Maisons-Alfort - Alfortville,2025-11-15T02:00,12.7,10.5,3.6
MAI,Maisons-Alfort - Alfortville,2025-11-15T03:00,12.2,3.2,7.5
MAI,Maisons-Alfort - Alfortville,2025-11-15T04:00,12.1,0.6,9.8
MAI,Maisons-Alfort - Alfortville,2025-11-15T05:00,10.9,0.0,4.0
MAI,Maisons-Alfort - Alfortville,2025-11-15T06:00,11.5,0.0,6.9
MAI,Maisons-Alfort - Alfortville,2025-11-15T07:00,11.4,0.0,6.0
MAI,Maisons-Alfort - Alfortville,2025-11-15T08:00,11.9,0.0,8.0
MAI,Maisons-Alfort - Alfortville,2025-11-15T09:00,12.8,0.0,7.0
MAI,Maisons-Alfort - Alfortville,2025-11-15T10:00,13.5,0.0,4.7
MAI,Maisons-Alfort - Alfortville,2025-11-15T11:00,14.1,0.0,5.7
MAI,Maisons-Alfort - Alfortville,2025-11-15T12:00,13.5,0.0,2.9
MAI,Maisons-Alfort - Alfortville,2025-11-15T13:00,13.4,0.6,5.8
MAI,Maisons-Alfort - Alfortville,2025-11-15T14:00,13.0,0.9,9.0
MAI,Maisons-Alfort - Alfortville,2025-11-15T15:00,12.6,2.9,6.2
MAI,Maisons-Alfort - Alfortville,2025-11-15T16:00,12.4,2.4,6.1
MAI,Maisons-Alfort - Alfortville,2025-11-15T17:00,12.2,1.2,7.5
MAI,Maisons-Alfort - Alfortville,2025-11-15T18:00,12.0,0.4,6.5
MAI,Maisons-Alfort - Alfortville,2025-11-15T19:00,11.7,0.5,7.2
MAI,Maisons-Alfort - Alfortville,2025-11-15T20:00,11.2,0.1,4.3
MAI,Maisons-Alfort - Alfortville,2025-11-15T21:00,10.2,0.0,2.7
MAI,Maisons-Alfort - Alfortville,2025-11-15T22:00,10.3,0.0,5.1
MAI,Maisons-Alfort - Alfortville,2025-11-15T23:00,9.5,0.0,4.8
MAL,Malesherbes,2025-11-15T00:00,12.6,0.0,4.4
MAL,Malesherbes,2025-11-15T01:00,12.5,0.0,7.8
MAL,Malesherbes,2025-11-15T02:00,12.0,0.0,9.8
MAL,Malesherbes,2025-11-15T03:00,11.4,0.0,6.1
MAL,Malesherbes,2025-11-15T04:00,10.3,0.0,5.2
MAL,Malesherbes,2025-11-15T05:00,9.9,0.0,6.8
MAL,Malesherbes,2025-11-15T06:00,10.8,0.0,8.5
MAL,Malesherbes,2025-11-15T07:00,10.0,0.0,6.1
MAL,Malesherbes,2025-11-15T08:00,10.7,0.1,7.0
MAL,Malesherbes,2025-11-15T09:00,11.6,0.1,8.5
MAL,Malesherbes,2025-11-15T10:00,12.7,0.0,6.5
MAL,Malesherbes,2025-11-15T11:00,12.7,0.4,7.3
MAL,Malesherbes,2025-11-15T12:00,12.2,1.7,6.8
MAL,Malesherbes,2025-11-15T13:00,12.2,1.0,8.1
MAL,Malesherbes,2025-11-15T14:00,12.1,0.5,8.1
MAL,Malesherbes,2025-11-15T15:00,12.6,0.1,6.2
MAL,Malesherbes,2025-11-15T16:00,11.5,0.0,3.9
MAL,Malesherbes,2025-11-15T17:00,10.8,0.0,6.8
MAL,Malesherbes,2025-11-15T18:00,10.9,0.0,8.1
MAL,Malesherbes,2025-11-15T19:00,10.2,0.0,7.8
MAL,Malesherbes,2025-11-15T20:00,9.7,0.0,7.1
MAL,Malesherbes,2025-11-15T21:00,9.3,0.0,7.5
MAL,Malesherbes,2025-11-15T22:00,8.7,0.0,7.6
MAL,Malesherbes,2025-11-15T23:00,8.2,0.0,4.4
MAS,Massy - Verrières,2025-11-15T00:00,12.9,0.1,10.5
MAS,Massy - Verrières,2025-11-15T01:00,12.3,0.8,5.7
MAS,Massy - Verrières,2025-11-15T02:00,12.1,1.6,1.8
MAS,Massy - Verrières,2025-11-15T03:00,12.0,8.7,5.6
MAS,Massy - Verrières,2025-11-15T04:00,11.7,0.0,7.8
MAS,Massy - Verrières,2025-11-15T05:00,10.6,0.0,3.7
MAS,Massy - Verrières,2025-11-15T06:00,11.2,0.0,6.5
MAS,Massy - Verrières,2025-11-15T07:00,10.9,0.0,6.4
MAS,Massy - Verrières,2025-11-15T08:00,11.4,0.0,8.7
MAS,Massy - Verrières,2025-11-15T09:00,12.2,0.0,7.2
MAS,Massy - Verrières,2025-11-15T10:00,13.0,0.0,5.5
MAS,Massy - Verrières,2025-11-15T11:00,13.5,0.0,4.6
MAS,Massy - Verrières,2025-11-15T12:00,12.7,0.8,2.8
MAS,Massy - Verrières,2025-11-15T13:00,12.7,0.9,5.8
MAS,Massy - Verrières,2025-11-15T14:00,12.4,2.3,7.4
MAS,Massy - Verrières,2025-11-15T15:00,12.2,3.0,5.8
MAS,Massy - Verrières,2025-11-15T16:00,12.0,1.1,7.9
MAS,Massy - Verrières,2025-11-15T17:00,11.8,0.8,5.3
MAS,Massy - Verrières,2025-11-15T18:00,11.8,0.4,6.6
MAS,Massy - Verrières,2025-11-15T19:00,11.5,0.1,1.3
MAS,Massy - Verrières,2025-11-15T20:00,10.7,0.0,3.9
MAS,Massy - Verrières,2025-11-15T21:00,10.0,0.0,4.3
MAS,Massy - Verrières,2025-11-15T22:00,9.4,0.0,4.8
MAS,Massy - Verrières,2025-11-15T23:00,8.9,0.0,4.3
MEE,Le Mée,2025-11-15T00:00,12.8,0.3,14.9
MEE,Le Mée,2025-11-15T01:00,12.9,0.4,11.7
MEE,Le Mée,2025-11-15T02:00,12.6,0.0,10.3
MEE,Le Mée,2025-11-15T03:00,12.4,0.0,11.0
MEE,Le Mée,2025-11-15T04:00,11.9,0.0,2.3
MEE,Le Mée,2025-11-15T05:00,11.1,0.0,7.3
MEE,Le Mée,2025-11-15T06:00,11.4,0.0,5.0
MEE,Le Mée,2025-11-15T07:00,10.7,0.0,6.0
MEE,Le Mée,2025-11-15T08:00,11.3,0.0,8.2
MEE,Le Mée,2025-11-15T09:00,12.4,0.1,5.6
MEE,Le Mée,2025-11-15T10:00,13.3,0.0,5.7
MEE,Le Mée,2025-11-15T11:00,13.8,0.0,4.8
MEE,Le Mée,2025-11-15T12:00,12.7,0.5,5.1
MEE,Le Mée,2025-11-15T13:00,12.6,0.8,7.6
MEE,Le Mée,2025-11-15T14:00,12.4,2.9,8.0
MEE,Le Mée,2025-11-15T15:00,12.2,1.8,8.5
MEE,Le Mée,2025-11-15T16:00,12.0,0.7,8.2
MEE,Le Mée,2025-11-15T17:00,11.6,0.0,6.7
MEE,Le Mée,2025-11-15T18:00,11.5,0.0,7.2
MEE,Le Mée,2025-11-15T19:00,11.0,0.0,4.7
MEE,Le Mée,2025-11-15T20:00,10.0,0.0,4.5
MEE,Le Mée,2025-11-15T21:00,9.6,0.0,5.5
MEE,Le Mée,2025-11-15T22:00,9.1,0.0,6.9
MEE,Le Mée,2025-11-15T23:00,8.8,0.0,5.8
MEL,Melun,2025-11-15T00:00,13.2,0.2,12.6
MEL,Melun,2025-11-15T01:00,13.4,0.9,11.1
